2034^Black Hole, The (1979)^The explorer craft U.S.S. Palomino is returning to Earth after a fruitless 18-month search for extra-terrestrial life when the crew comes upon a supposedly lost ship, the magnificent U.S.S. Cygnus, hovering near a black hole. The ship is controlled by Dr. Hans Reinhardt and his monstrous robot companion, Maximillian. But the initial wonderment and awe the Palomino crew feel for the ship and its resistance to the power of the black hole turn to horror as they uncover Reinhardt's plans.^98 minutes^August 3, 2004^1979^English ^Children|Sci-Fi ^Maximilian Schell|Anthony Perkins|Robert Forster|Joseph Bottoms|Ernest Borgnine|Yvette Mimieux|Tom McLoughlin|Roddy McDowall|Slim Pickens|Maximilian Schell|Anthony Perkins|Robert Forster|Joseph Bottoms|Ernest Borgnine ^Gary Nelson 
2035^Blackbeard's Ghost (1968)^Peter Ustinov stars as the eponymous wraith, who returns to Earth to aid his descendant, elderly Elsa Lanchester (Stowecroft). The villains want to kick Lanchester and her friends out of their group home so that they can build a crooked casino. Good guy Steve Walker (Jones) gets caught in the middle of the squabble after evoking Blackbeard's ghost.^106 minutes^June 4, 2002^1968^English ^Children|Comedy ^Peter Ustinov|Dean Jones|Suzanne Pleshette|Elsa Lanchester|Richard Deacon|Peter Ustinov|Stefanie Powers|Terry-Thomas|Joby Baker|Elliott Reid|Norman Grabowski|Kelly Thordsen|Michael Conrad|Herbie Faye|George Murdock|Hank Jones|Ned Glass|Gil Lamb|Peter Ustinov|Dean Jones|Suzanne Pleshette|Elsa Lanchester|Richard Deacon ^Robert Stevenson 
2036^Blank Check (1994)^Bullied by his siblings and nagged by his parents, 11-year-old Preston is fed up with his family -- especially their frugality. But he gets his chance to teach them a lesson when a money-laundering criminal nearly bulldozes Preston with his car and gives the boy a blank check as compensation. Preston makes the check out for $1 million and goes on a spending spree he'll never forget. Maybe now, his family will take him seriously!^93 minutes^March 4, 2003^1994^English ^Children|Comedy ^Brian Bonsall|Karen Duffy|James Rebhorn|Jayne Atkinson|Michael Faustino|Chris Demetral|Miguel Ferrer|Tone Loc|Brian Bonsall|Karen Duffy|James Rebhorn|Jayne Atkinson|Michael Faustino ^Rupert Wainwright 
2037^Candleshoe (1977)^Candleshoe is a 1977 Walt Disney Productions live action movie based on the Michael Innes novel Christmas at Candleshoe and starring Jodie Foster, Helen Hayes in her last screen appearance, David Niven and Leo McKern.^101 minutes^June 1, 2004^1977^English ^Adventure|Children|Comedy ^David Niven|Jodie Foster|Helen Hayes|Leo McKern|Veronica Quilligan|Ian Sharrock|Sarah Tamakuni|David Samuels|John Alderson|Vivian Pickles|Mildred Shay|Michael Balfour|Sydney Bromley|David Niven|Jodie Foster|Helen Hayes|Leo McKern|Veronica Quilligan ^Norman Tokar 
2038^Cat from Outer Space, The (1978)^A UFO is stranded on earth and impounded by the US government. Its pilot, a cat with a collar that gives it special powers, including the ability to communicate with humans, has eluded the authorities and seeks the help of a scientist in order to reclaim and repair his ship and get back home.^104 minutes^July 6, 2004^1978^English ^Children|Comedy|Sci-Fi ^Ken Berry|Sandy Duncan|Harry Morgan|Roddy McDowall|McLean Stevenson|Jesse White|Alan Young|Hans Conried|Roger Price|Gil Stratton|Sorrell Booke|Ken Berry|Sandy Duncan|Harry Morgan|Roddy McDowall|McLean Stevenson ^Norman Tokar 
2039^Cheetah (1989)^An American boy and girl, spending six months in Kenya with their scientist parents adopt a cheetah, only to realize that they must set it loose so that it can learn to hunt and be free. However, when the animal is captured by poachers planning to race it against greyhounds, the two city kids, together with a young African goat herder they befriended, head off into the wild to rescue the cheetah.^83 minutes^May 21, 2002^1989^English ^Adventure|Children ^Keith Coogan|Lucy Deakins|Timothy Landfield|Colin Mothupi|Breon Gorman|Ka Vundla|Lydia Kigada|Keith Coogan|Lucy Deakins|Timothy Landfield|Colin Mothupi|Breon Gorman ^Jeff Blyth 
2040^Computer Wore Tennis Shoes, The (1969)^Some college students manage to persuade the town's big businessman, A. J. Arno, to donate a computer to their college. When the problem- student, Dexter Riley, tries to fix the computer, he gets an electric shock and his brain turns to a computer; now he remembers everything he reads. Unfortunately, he also remembers information which was in the computer's memory, like Arno's illegal businesses..^91 minutes^January 14, 2003^1969^English ^Children|Comedy ^Kurt Russell|Cesar Romero|Joe Flynn|William Schallert|Alan Hewitt|Richard Bakalyan|Debbie Paine|Frank Webb|Michael McGreevey|Jon Provost|Frank Welker|Kurt Russell|Cesar Romero|Joe Flynn|William Schallert|Alan Hewitt ^Robert Butler 
2041^Condorman (1981)^Comic artist and writer Woody performs a simple courier operation for his friend Harry who works for the CIA. But when he successfully fends off hostile agents, he earns the respect of the beautiful Natalia, who requests his assistance for her defection. Woody uses this request as leverage to use the CIA's resources to bring his comic book creation, Condorman, to life to battle the evil Krokov.^90 minutes^May 18, 1999^1981^English ^Action|Adventure|Children|Comedy ^Michael Crawford|Oliver Reed|Barbara Carrera|James Hampton|Jean-Pierre Kalfon|Dana Elcar|Vernon Dobtcheff|Robert Arden|Michael Crawford|Oliver Reed|Barbara Carrera|James Hampton|Jean-Pierre Kalfon ^Charles Jarrott 
2042^D2: The Mighty Ducks (1994)^After Gordon Bombay's hockey comeback is cut short he is named coach of Team USA Hockey for the Junior Goodwill Games. Bombay reunites the Mighty Ducks and introduces a few new players, however, he finds himself distracted by his newfound fame and must regather if the Ducks are to defeat tournament favourites Iceland.^106 minutes^September 3, 2002^1994^English|Íslenska ^Children|Comedy ^Emilio Estevez|Kathryn Erbe|Michael Tucker|Jan Rubes|Carsten Norgaard|Joshua Jackson|María Ellingsen|Elden Henson|Shaun Weiss|Matt Doherty|Brandon Quintin Adams|Garette Ratliff Henson|Marguerite Moreau|Vincent Larusso|Colombe Jacobsen-Derstine|Mike Vitar|Kenan Thompson|Kareem Abdul-Jabbar|Emilio Estevez|Kathryn Erbe|Michael Tucker|Jan Rubes|Carsten Norgaard ^Sam Weisman 
2043^Darby O'Gill and the Little People (1959)^Take a wee bit of ancient folklore, mix in some spectacular special effects and a magical cast (including Sean Connery) -- and you've got one of the most enchanting fantasies of all time! A frisky old storyteller named Darby O'Gill is desperately seeking the proverbial pot of gold. There's just one tiny thing standing in his way: a 21-inch leprechaun named King Brian. In order to get the gold, Darby must match his wits against the shrewd little trickster -- which proves no small task, indeed! Fall under the spell of DARBY O'GILL AND THE LITTLE PEOPLE for a fun-filled evening of magic, mirth, and nonstop shenanigans!^93 minutes^August 3, 2004^1959^English ^Adventure|Children|Fantasy ^Albert Sharpe|Janet Munro|Sean Connery|Jimmy O'Dea|Kieron Moore|Estelle Winwood|Walter Fitzgerald|Albert Sharpe|Janet Munro|Sean Connery|Jimmy O'Dea|Kieron Moore ^Robert Stevenson 
2044^Devil and Max Devlin, The (1981)^When Max dies in an accident, he goes straight to hell. But the devil Barney makes him an offer: if he manages to get three innocent youths to sell him their souls in the next two months, he may stay on earth. Max accepts, and returns to earth, equipped with special powers. However his task is harder than expected, especially when 7 years old Tobi demands that he marry his mother. Written by Tom Zoerner^96 minutes^November 14, 2000^1981^ ^Comedy|Fantasy ^Elliott Gould|Bill Cosby|Susan Anspach|Adam Rich|Julie Budd|Sonny Shroyer|David Knell|Chuck Shamata|Sally Marr|Reggie Nalder|Lillian Müller|Denise DuBarry|Helene Winston|Tracie Savage|Elliott Gould|Bill Cosby|Susan Anspach|Adam Rich|Julie Budd ^Steven Hilliard Stern 
2045^Far Off Place, A (1993)^Thrown together under incredible circumstances, two strangers must discover courage and strength when they begin a journey across the treacherous African desert! Equipped only with their wits and the expertise of a native bushman who befriends them, they are determined to triumph over impossible odds and reach their destination. But along the way, the trio face a primitive desert wilderness.^100 minutes^June 1, 2004^1993^English ^Adventure|Children|Drama|Romance ^Reese Witherspoon|Ethan Embry|Jack Thompson|Sarel Bok|Robert John Burke|Patricia Kalember|Daniel Gerroll|Maximilian Schell|Reese Witherspoon|Ethan Embry|Jack Thompson|Sarel Bok|Robert John Burke ^Mikael Salomon 
2046^Flight of the Navigator (1986)^This 1986 Disney adventure tells the story of 12-year-old David who lives with his family in Fort Lauderdale, Fla. When he awakens from being accidentally knocked out in the forest near his home, he finds that eight years have passed. His family is overjoyed to have him back, but just as perplexed as he is by the fact that he hasn't aged. When a NASA scientist discovers a UFO nearby, David gets the chance to unravel the mystery and recover the life he lost.^90 minutes^June 1, 2004^1986^English ^Adventure|Children|Sci-Fi ^Joey Cramer|Paul Reubens|Cliff DeYoung|Veronica Cartwright|Sarah Jessica Parker|Matt Adler|Robert Small|Joey Cramer|Paul Reubens|Cliff DeYoung|Veronica Cartwright|Sarah Jessica Parker ^Randal Kleiser 
2047^Gnome-Mobile, The (1967)^An eccentric millionaire and his grandchildren are embroiled in the plights of some forest gnomes who are searching for the rest of their tribe. While helping them, the millionaire is suspected of being crazy because he's seeing gnomes! He's committed, and the niece and nephew and the gnomes have to find him and free him.^85 minutes^March 2, 2004^1967^Italiano|English ^Adventure|Children|Fantasy|Musical ^Walter Brennan|Matthew Garber|Karen Dotrice|Richard Deacon|Sean McClory|Ed Wynn|Jerome Cowan|Charles Lane|Norm Grabowski|Gil Lamb|Maudie Prickett|Cami Sebring|Tom Lowell|Walter Brennan|Matthew Garber|Karen Dotrice|Richard Deacon|Sean McClory ^Robert Stevenson 
2048^Great Mouse Detective, The (1986)^When the diabolical Professor Ratigan kidnaps London's master toymaker, the brilliant master of disguise Basil of Baker Street and his trusted sidekick Dawson try to elude the ultimate trap and foil the perfect crime.^74 minutes^July 23, 2002^1986^English ^Action|Animation|Children|Crime ^Barrie Ingham|Val Bettin|Vincent Price|Susanne Pollatschek|Candy Candido|Diana Chesney|Eve Brenner|Alan Young|Basil Rathbone|Ellen Fitzhugh|Walker Edmiston|Wayne Allwine|Tony Anselmo|Barrie Ingham|Val Bettin|Vincent Price|Susanne Pollatschek|Candy Candido ^Ron Clements|John Musker|Burny Mattinson|David Michener 
2049^Happiest Millionaire, The (1967)^A happy and unbelievably lucky young Irish immigrant, John Lawless, lands a job as the butler of an unconventional millionaire, Biddle. His daughter, Cordelia Drexel Biddle, tires of the unusual antics of her father--especially since the nice young men around town all fear him. Wouldn't you fear a father-in-law that keeps alligators for pets and teaches boxing at his daily Bible classes?^172 minutes^June 1, 2004^1967^English ^Comedy|Musical ^Fred MacMurray|Tommy Steele|Greer Garson|Geraldine Page|Gladys Cooper|Hermione Baddeley|Lesley Ann Warren|John Davidson|Paul Petersen|Eddie Hodges|Joyce Bulifant|Sean McClory|Jim McMullan|William Wellman Jr.|Aron Kincaid|Fred MacMurray|Tommy Steele|Greer Garson|Geraldine Page|Gladys Cooper ^Norman Tokar 
2050^Herbie Goes Bananas (1980)^The adorable little VW helps its owners break up a counterfeiting ring in Mexico.^110 minutes^May 4, 2004^1980^Español|English ^Adventure|Children|Comedy ^Cloris Leachman|Charles Martin Smith|Stephen W. Burns|Elyssa Davalos|Joaquin Garay| III|Harvey Korman|Richard Jaeckel|Alex Rocco|John Vernon|Fritz Feld|Vito Scotti|Jose Gonzales-Gonzales|Ruben Moreno|Tina Menard|Jorge Luis Moreno|Cloris Leachman|Charles Martin Smith|Stephen W. Burns|Elyssa Davalos|Joaquin Garay ^Vincent McEveety 
2051^Herbie Goes to Monte Carlo (1977)^Herbie, the Volkswagen Beetle with a mind of its own, is racing in the Monte Carlo Rally. But thieves have hidden a cache of stolen diamonds in Herbie's gas tank, and are now trying to get them back.^105 minutes^May 4, 2004^1977^Français|English ^Adventure|Children|Comedy ^Dean Jones|Don Knotts|Julie Sommars|Jacques Marin|Roy Kinnear|Bernard Fox|Dean Jones|Don Knotts|Julie Sommars|Jacques Marin|Roy Kinnear ^Vincent McEveety 
2052^Hocus Pocus (1993)^After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it us up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.^96 minutes^June 4, 2002^1993^English ^Children|Comedy|Fantasy|Horror ^Bette Midler|Sarah Jessica Parker|Kathy Najimy|Omri Katz|Thora Birch|Vinessa Shaw|Jodie Rivera|Jason Marsden|Larry Bagby|Tobias Jelinek|Stephanie Faracy|Charles Rocket|Doug Jones|Karyn Malchus|Sean Murray|Steve Voboril|Norbert Weisser|Kathleen Freeman|D.A. Pauley|Ezra Sutton|Don Yesso|Michael McGrady|Leigh Hamilton|Devon Reeves|Joseph Malone|Jordan Redmond|Frank Del Boccio|Jeff Neubauer|Teda Bracci|Peggy Holmes|Garry Marshall|Penny Marshall|Bette Midler|Sarah Jessica Parker|Kathy Najimy|Omri Katz|Thora Birch ^Kenny Ortega 
2053^Honey, I Blew Up the Kid (1992)^Wayne Szalinski is at it again. But instead of shrinking things, he tries to make a machine that can make things grow. As in the first one, his machine isn't quite accurate. But when he brings Nick &amp; his toddler son Adam to see his invention, the machine unexpectedly starts working. And when Adam comes right up to the machine, he gets zapped along with his stuffed bunny.^89 minutes^October 8, 2002^1992^English ^Children|Comedy|Sci-Fi ^Rick Moranis|Marcia Strassman|Robert Oliveri|Daniel Shalikar|Joshua Shalikar|Lloyd Bridges|Julia Sweeney|Linda Carlson|Rick Moranis|Marcia Strassman|Robert Oliveri|Daniel Shalikar|Joshua Shalikar ^Randal Kleiser 
2054^Honey, I Shrunk the Kids (1989)^The scientist father of a teenage girl and boy accidentally shrinks his and two other neighborhood teens to the size of insects. Now the teens must fight diminutive dangers as the father searches for them.^93 minutes^October 8, 2002^1989^English ^Adventure|Children|Comedy|Fantasy|Sci-Fi ^Rick Moranis|Marcia Strassman|Matt Frewer|Kristine Sutherland|Amy O'Neill|Robert Oliveri|Thomas Wilson Brown|Jared Rushton|Rick Moranis|Marcia Strassman|Matt Frewer|Kristine Sutherland|Amy O'Neill ^Joe Johnston 
2055^Hot Lead and Cold Feet (1978)^Twin brothers -- one rough and tough, the other a city-bred milquetoast -- compete for their father's fortune.^90 minutes^July 6, 2004^1978^English ^Action|Comedy|Western ^Jim Dale|Karen Valentine|Don Knotts|Jack Elam|Darren McGavin|John Williams|Warren Vanders|Debbie Lytton|Michael Sharrett|David S. Cass Sr.|Richard Wright|Jim Dale|Karen Valentine|Don Knotts|Jack Elam|Darren McGavin ^Robert Butler 
2056^In Search of the Castaways (1962)^In Search of the Castaways is a 1962 Walt Disney Productions feature film starring Hayley Mills and Maurice Chevalier in a tale about a worldwide search for a shipwrecked sea captain. The film was directed by Robert Stevenson from a screenplay by Lowell S, Hawley based upon Jules Verne's 1868 adventure novel Captain Grant's Children.^98 minutes^May 3, 2005^1962^English ^Adventure|Children ^Maurice Chevalier|Hayley Mills|George Sanders|Wilfrid Hyde-White|Michael Anderson Jr.|Antonio Cifariello|Wilfrid Brambell|Jack Gwillim|Ronald Fraser|Norman Bird|George Murcell|Inia Te Wiata|Mark Dignam|Michael Wynne|David Spenser|Milo Sperber|Roger Delgado|Barry Keegan|Maxwell Shaw|Andreas Malandrinos|Keith Hamshere|Joss Ackland|Maurice Chevalier|Hayley Mills|George Sanders|Wilfrid Hyde-White|Michael Anderson Jr. ^Robert Stevenson 
2057^Incredible Journey, The (1963)^The story of three pets, a cat and two dogs, who lose their owners when they are all on vacation. Can they find their way home?^80 minutes^ ^1963^English ^Adventure|Children ^Émile Genest|John Drainie|Sandra Scott|Jan Rubes ^Fletcher Markle 
2058^Negotiator, The (1998)^The police try to arrest expert hostage negotiator Danny Roman, who insists he's being framed for his partner's murder in what he believes is an elaborate conspiracy. Thinking there's evidence in the Internal Affairs offices that might clear him, he takes everyone in the office hostage and demands that another well-known negotiator be brought in to handle the situation and secretly investigate the conspiracy.^140 minutes^December 15, 1998^1998^English ^Action|Crime|Drama|Mystery|Thriller ^Samuel L. Jackson|Kevin Spacey|David Morse|Ron Rifkin|John Spencer|J. T. Walsh|Siobhan Fallon|Paul Giamatti|Regina Taylor|Bruce Beatty|Michael Cudlitz|Carlos Gómez|Tim Kelleher|Dean Norris|Nestor Serrano|Doug Spinuzza|Leonard L. Thomas|Stephen Lee|Lily Nicksay|Lauri Johnson|Sabi Dorr|Gene Wolande|Rhonda Dotson|John Lordan|Jack Shearer|Donna Ponterotto|Michael Shamus Wiles|Mik Scriba|Joey Perillo|Mary Page Keller|Kelsey Mulrooney|Brad Blaisdell|Bruce Wright|Robert David Hall|Bernard Hocke|Tony Mockus Jr.|Rick Scarry|McNally Sagal|Mary Major|Edwina Moore|James Blackburn|Tom Bower|David Michael Fordham|Paul Guilfoyle|Maureen Mendoza|Jack Rooney|Rick Touhy|Samuel L. Jackson|Kevin Spacey|David Morse|Ron Rifkin|John Spencer ^F. Gary Gray 
2059^Parent Trap, The (1998)^Hallie Parker and Annie James are identical twins separated at a young age because of their parents' divorce. unknowingly to their parents, the girls are sent to the same summer camp where they meet, discover the truth about themselves, and then plot with each other to switch places. Hallie meets her mother, and Annie meets her father for the first time in years.^127 minutes^March 16, 1999^1998^English|Português ^Children|Comedy|Romance ^Lindsay Lohan|Dennis Quaid|Natasha Richardson|Elaine Hendrix|Lisa Ann Walter|Simon Kunz|Polly Holliday|Kat Graham|Lisa Iverson|Lisa Cloud|Lindsay Lohan|Dennis Quaid|Natasha Richardson|Elaine Hendrix|Lisa Ann Walter ^Nancy Meyers 
2060^BASEketball (1998)^Two losers from Milwaukee, Coop &amp; Remer, invent a new game playing basketball, using baseball rules. When the game becomes a huge success, they, along with a billionaire's help, form the Professional Baseketball League where everyone gets the same pay and no team can change cities. Theirs is the only team standing in the way of major rule changes that the owner of a rival team wants to institute.^103 minutes^December 29, 1998^1998^English ^Comedy ^Trey Parker|Matt Stone|Yasmine Bleeth|Jenny McCarthy|Dian Bachar|Ernest Borgnine|Robert Vaughn|Trevor Einhorn|Reggie Jackson|Robert Stack|Bob Costas|Al Michaels|Victoria Silvstedt|Dan Patrick|Pat O'Brien|Kareem Abdul-Jabbar|Kenny Mayne|Tim McCarver|Jim Lampley|Dale Earnhardt|Greg Grunberg|Kevin Michael Richardson|Micah McCain|Cory Oliver|Francis X. McCarthy|Blair Besten|Richard Johnson|Joey Diaz|Michael Matthys|Ray Xifo|Jill Gascoine|Trey Parker|Matt Stone|Yasmine Bleeth|Jenny McCarthy|Dian Bachar ^David Zucker 
2062^Governess, The (1998)^When the father of privileged Rosina da Silva violently dies, she decides to pass herself off as a gentile and finds employment with a family in faraway Scotland. Soon she and the family father, Charles, start a passionate secret affair.^115 minutes^February 16, 1999^1998^English ^Drama|Romance ^Minnie Driver|Tom Wilkinson|Harriet Walter|Jonathan Rhys Meyers|Florence Hoath|Arlene Cockburn|Emma Bird|Adam Levy|Countess Koulinskyi|Minnie Driver|Tom Wilkinson|Harriet Walter|Jonathan Rhys Meyers|Florence Hoath ^Sandra Goldbacher 
2063^Seventh Heaven (Septième ciel, Le) (1997)^A bored, sexually frustrated woman's life improves when she begins hypnotherapy and tries feng shui, but her husband's life unravels.^91 minutes^March 30, 2004^1997^Français ^Drama|Romance ^Sandrine Kiberlain|Vincent Lindon|François Berléand|Philippe Magnan|Francine Bergé ^Benoît Jacquot 
2064^Roger & Me (1989)^A documentary about the closure of General Motors' plant at Flint, Michigan, which resulted in the loss of 30,000 jobs. Details the attempts of filmmaker Michael Moore to get an interview with GM CEO Roger Smith.^91 minutes^August 19, 2003^1989^English ^Documentary ^Michael Moore|Roger B. Smith|Rhonda Britton|Fred Ross ^Michael Moore 
2065^Purple Rose of Cairo, The (1985)^Cecilia is a waitress in New Jersey, living a dreary life during the Great Depression. Her only escape from her mudane reality is the movie theatre. After losing her job, Cecilia goes to see 'The Purple Rose of Cairo' in hopes of raising her spirits, where she watches dashing archaeologist Tom Baxter time and again.^82 minutes^November 6, 2001^1985^English ^Comedy|Drama|Fantasy|Romance ^Mia Farrow|Jeff Daniels|Danny Aiello|Irving Metzman|Stephanie Farrow|Edward Herrmann|John Wood|Deborah Rush|Van Johnson|Zoe Caldwell|Milo O'Shea|Dianne Wiest|Glenne Headly|Mia Farrow|Jeff Daniels|Danny Aiello|Irving Metzman|Stephanie Farrow ^Woody Allen 
2066^Out of the Past (1947)^Jeff Bailey seems to be a mundane gas station owner in remote Bridgeport, CA. He is dating local girl Ann Miller and lives a quiet life. But Jeff has a secret past, and when a mysterious stranger arrives in town, Jeff is forced to return to the dark world he had tried to escape.^97 minutes^July 6, 2004^1947^English ^Film-Noir ^Robert Mitchum|Jane Greer|Kirk Douglas|Rhonda Fleming|Richard Webb|Steve Brodie|Virginia Huston|Paul Valentine|Dickie Moore|Ken Niles|Mary Field|Oliver Blake|Harry Hayden|Theresa Harris|Frank Wilcox|John Kellogg|Brooks Benedict|Homer Dickenson|Mike Lally|Bill Wallace|Eumenio Blanco|Victor Romito|Wesley Bly|Mildred Boyd|James Bush|James Conaty|Alphonso DuBois|Rudy Germane|Adda Gleason|Philip Morris|Manuel París|Caleb Peterson|Jeffrey Sayre|Charles Regan|Tony Roux|Wallace Scott|Archie Twitchell|Robert Mitchum|Jane Greer|Kirk Douglas|Rhonda Fleming|Richard Webb ^Jacques Tourneur 
2067^Doctor Zhivago (1965)^Doctor Zhivago is the filmed adapation of the Russian novel by Boris Pasternak from director David Lean that was an international success and today deemed a classic. Omar Sharif and Julie Christie play two protagonists who in fact love each other yet because of their current situation cannot find a way be together.^197 minutes^November 6, 2001^1965^English|Pусский ^Drama|Romance|War ^Omar Sharif|Julie Christie|Geraldine Chaplin|Rod Steiger|Alec Guinness|Siobhán McKenna|Ralph Richardson|Gérard Tichy|Noel Willman|Jack MacGowran|Mark Eden|Erik Chitty|Klaus Kinski|Rita Tushingham|Tom Courtenay|Bernard Kay|Geoffrey Keen|Adrienne Corri|Roger Maxwell|Wolf Frees|Gwen Nelson|Lilí Murati|Peter Madden|Luana Alcañiz|Emilio Carrer|José María Caffarel|Catherine Ellison|Víctor Israel|Inigo Jackson|Leo Lähteenmäki|María Martín|José Nieto|Ricardo Palacios|Ingrid Pitt|Robert Rietty|Virgílio Teixeira|María Vico|Pilar Gómez Ferrer|Aldo Sambrell|Omar Sharif|Julie Christie|Geraldine Chaplin|Rod Steiger|Alec Guinness ^David Lean 
2068^Fanny and Alexander (Fanny och Alexander) (1982)^Through the eyes of ten-year-old Alexander, we witness the delights and conflicts of the Ekdahl family, a sprawling bourgeois clan in turn-of-the-twentieth-century Sweden.^188 minutes^November 16, 2004^1982^English|Deutsch|svenska ^Drama|Fantasy|Mystery ^Allan Edwall|Ewa Fröling|Erland Josephson|Bertil Guve|Pernilla Allwin|Jan Malmsjö|Gunn Wållgren|Börje Ahlstedt|Harriet Andersson|Gunnar Björnstrand|Stina Ekblad|Mats Bergman|Pernilla August|Mona Malm|Jarl Kulle|Christina Schollin|Kerstin Tidelius|Inga Ålenius|Allan Edwall|Ewa Fröling|Erland Josephson|Bertil Guve|Pernilla Allwin ^Ingmar Bergman 
2069^Trip to Bountiful, The (1985)^Carrie Watts is living the twilight of her life trapped in an apartment in 1940's Houston, Texas with a controlling daughter-in-law and a hen-pecked son. Her fondest wish -- just once before she dies -- is to revisit Bountiful, the small Texas town of her youth which she still refers to as 'home.'^108 minutes^April 12, 2005^1985^English ^Drama ^Geraldine Page|John Heard|Carlin Glynn|Richard Bradford|Rebecca De Mornay|Kevin Cooney|Harvey Lewis|Gil Glasgow|Geraldine Page|John Heard|Carlin Glynn|Richard Bradford|Rebecca De Mornay ^Peter Masterson 
2070^Tender Mercies (1983)^Alchoholic former country singer Mac Sledge makes friends with a young widow and her son. The friendship enables him to find inspiration to resume his career.^92 minutes^June 22, 1999^1983^English ^Drama|Romance|Western ^Robert Duvall|Tess Harper|Betty Buckley|Wilford Brimley|Ellen Barkin|Allan Hubbard|Lenny Von Dohlen|Paul Gleason|Michael Crabtree|Norman Bennett|Andrew Scott Hollon|Helena Humann|Robert Duvall|Tess Harper|Betty Buckley|Wilford Brimley|Ellen Barkin ^Bruce Beresford 
2071^And the Band Played On (1993)^The story of the discovery of the AIDS epidemic and the political infighting of the scientific community hampering the early fight with it.^140 minutes^June 5, 2001^1993^English ^Drama ^Matthew Modine|Alan Alda|Patrick Bauchau|Anjelica Huston|Richard Gere|Steve Martin|Phil Collins|Nathalie Baye|Christian Clemenson|David Clennon|Bud Cort|Alex Courtney|David Dukes|David Marshall Grant|Ronald Guttman|Glenne Headly|Ken Jenkins|Tchéky Karyo|Richard Jenkins|Swoosie Kurtz|Donal Logue|Richard Masur|Dakin Matthews|Ian McKellen|BD Wong|Lily Tomlin|Stephen Spinella|Laura Innes|Sierra Pecheur|Matthew Modine|Alan Alda|Patrick Bauchau|Anjelica Huston|Richard Gere ^Roger Spottiswoode 
2072^'burbs, The (1989)^When secretive new neighbors move in next door, suburbanite Ray Peterson and his friends let their paranoia get the best of them as they start to suspect the newcomers of evildoings and commence an investigation. But it's hardly how Ray, who much prefers drinking beer, reading his newspaper and watching a ball game on the tube expected to spend his vacation.^101 minutes^May 4, 1999^1989^English ^Comedy ^Tom Hanks|Bruce Dern|Carrie Fisher|Rick Ducommun|Corey Feldman|Wendy Schaal|Henry Gibson|Brother Theodore|Courtney Gains|Gale Gordon|Dick Miller|Robert Picardo|Cory Danziger|Franklyn Ajaye|Rance Howard|Heather Haase|Nicky Katt|Billy Stevenson|Gary Hays|Kevin Gage|Dana Olsen|Brenda Benner|Patrika Darbo|Sonny Carl Davis|Tom Hanks|Bruce Dern|Carrie Fisher|Rick Ducommun|Corey Feldman ^Joe Dante 
2073^Fandango (1985)^Five college buddies from the University of Texas circa 1971 embark on a final road trip odyssey across the Mexican border before facing up to uncertain futures, in Vietnam and otherwise.^91 minutes^February 15, 2005^1985^English ^Comedy ^Kevin Costner|Judd Nelson|Sam Robards|Chuck Bush|Brian Cesak|Marvin J. McIntyre|Suzy Amis|Pepe Serna|Glenne Headly|E.G. Daily|Dan Hewitt Owens|Kevin Costner|Judd Nelson|Sam Robards|Chuck Bush|Brian Cesak ^Kevin Reynolds 
2074^Night Porter, The (Portiere di notte, Il) (1974)^In this unsettling drama from Italian filmmaker Liliana Cavani, a concentration camp survivor discovers her former torturer and lover working as a porter at a hotel in postwar Vienna. When the couple attempt to re-create their sadomasochistic relationship, his former SS comrades begin to stalk them. Operatic and disturbing, The Night Porter deftly examines the lasting social and psychological effects of the Nazi regime.^118 minutes^August 21, 2001^1974^English ^Crime|Drama|Romance ^Dirk Bogarde|Charlotte Rampling|Gabriele Ferzetti|Giuseppe Addobbati|Isa Miranda|Nino Bignamini|Marino Masé|Amadeo Amodio|Philippe Leroy|Dirk Bogarde|Charlotte Rampling|Gabriele Ferzetti|Giuseppe Addobbati|Isa Miranda ^Liliana Cavani 
2075^Mephisto (1981)^A German stage actor finds unexpected success and mixed blessings in the popularity of his performance in a Faustian play as the Nazis take power in pre-WWII Germany. As his associates and friends flee or are ground under by the Nazi terror, the popularity of his character supercedes his own existence until he finds that his best performance is keeping up appearances for his Nazi patrons.^144 minutes^June 26, 2001^1981^English|Deutsch|Magyar ^Drama|War ^Klaus Maria Brandauer|Krystyna Janda|Ildikó Bánsági|Rolf Hoppe|Karin Boyd|Cserhalmi György|Andorai Péter|Christine Harbort|Major Tamás|Ildikó Kishonti|Mária Bisztrai|Sándor Lukács|Ágnes Bánfalvy|Judit Hernádi|Vilmos Kun|Klaus Maria Brandauer|Krystyna Janda|Ildikó Bánsági|Rolf Hoppe|Karin Boyd ^István Szabó 
2076^Blue Velvet (1986)^The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of criminals who have kidnapped her child.^120 minutes^February 23, 1999^1986^English ^Drama|Mystery|Thriller ^Isabella Rossellini|Kyle MacLachlan|Dennis Hopper|Laura Dern|Hope Lange|Dean Stockwell|George Dickerson|Priscilla Pointer|Frances Bay|Ken Stovitz|Brad Dourif|Jack Nance|J. Michael Hunter|Selden Smith|Jack Harvey|Isabella Rossellini|Kyle MacLachlan|Dennis Hopper|Laura Dern|Hope Lange ^David Lynch 
